価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
750万円",愛媛県西条市喜多川261-5,168平方メートル / 50.82坪,http://local.google.co.jp/maps?q=愛媛県西条市喜多川261-5,,二方,非線引区域,宅地,第二種住居地域,平坦,所有権,不要,"古家あり 

",即時,3220134-0000134,仲介,https://www.homes.co.jp/tochi/b-32201340000134/,ココホーム,愛媛県新居浜市篠場町5番23号,1,画像あり
"
680万円",愛媛県今治市北高下町3丁目,125.34平方メートル / 37.91坪,http://local.google.co.jp/maps?q=愛媛県今治市北高下町3丁目,,一方 ( 西 4m 私道 位置指定 ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001139,一般媒介★,https://www.homes.co.jp/tochi/b-37021310001139/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
700万円",愛媛県新居浜市本郷2丁目7番22号,165.29平方メートル / 50坪,http://local.google.co.jp/maps?q=愛媛県新居浜市本郷2丁目7番22号,,一方,非線引区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3220134-0000156,仲介,https://www.homes.co.jp/tochi/b-32201340000156/,ココホーム,愛媛県新居浜市篠場町5番23号,1,画像あり
"
780万円",愛媛県今治市波方町郷,284.36平方メートル / 86.01坪,http://local.google.co.jp/maps?q=愛媛県今治市波方町郷,,一方 ( 南 2.9m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3702131-0000925,一般媒介★,https://www.homes.co.jp/tochi/b-37021310000925/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
686万円",愛媛県新居浜市宇高町2-9,252.18平方メートル / 76.28坪,http://local.google.co.jp/maps?q=愛媛県新居浜市宇高町2-9,,一方,非線引区域,宅地,-,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3220134-0000178,仲介,https://www.homes.co.jp/tochi/b-32201340000178/,ココホーム,愛媛県新居浜市篠場町5番23号,1,画像あり
"
683万円",愛媛県新居浜市八幡二丁目5-41,188.42平方メートル / 56.99坪,http://local.google.co.jp/maps?q=愛媛県新居浜市八幡二丁目5-41,,角地,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,3220134-0000037,仲介,https://www.homes.co.jp/tochi/b-32201340000037/,ココホーム,愛媛県新居浜市篠場町5番23号,1,画像あり
"
980万円",愛媛県松山市東野6丁目,253.37平方メートル (公簿) / 76.64坪,http://local.google.co.jp/maps?q=愛媛県松山市東野6丁目,,二方 ( 西 公道 ) ( 北 私道 位置指定 ),市街化区域,宅地,第二種住居地域,高台,所有権,不要,"古家あり 

",相談,0120166-0005453,仲介,https://www.homes.co.jp/tochi/b-1201660005453/,株式会社日本エイジェント　お部屋さがし物語　道後 愛大前店,愛媛県松山市道後樋又３番３２号,1,画像あり
"
750万円",愛媛県松山市雄郡2丁目,70.77平方メートル (公簿) / 21.4坪,http://local.google.co.jp/maps?q=愛媛県松山市雄郡2丁目,,角地 ( 北 7.9m ) ( 東 7.1m ),都市計画区域外,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3228201-0001711,仲介,https://www.homes.co.jp/tochi/b-32282010001711/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
260万円",愛媛県今治市米屋町4丁目,104.79平方メートル / 31.69坪,http://local.google.co.jp/maps?q=愛媛県今治市米屋町4丁目,,一方 ( 南西 5.8m 公道 ),市街化区域,宅地,商業地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001241,一般媒介,https://www.homes.co.jp/tochi/b-37021310001241/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
650万円",愛媛県松山市祇園町,95.02平方メートル (公簿) / 28.74坪,http://local.google.co.jp/maps?q=愛媛県松山市祇園町,,三方 ( 北 3m 公道 間口7m ) ( 東 3m 公道 間口16m ) ( 南 2.1m 公道 間口3.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3228201-0001224,仲介,https://www.homes.co.jp/tochi/b-32282010001224/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
250万円",愛媛県今治市新谷,489.09平方メートル / 147.94坪,http://local.google.co.jp/maps?q=愛媛県今治市新谷,,二方,市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0000939,一般媒介,https://www.homes.co.jp/tochi/b-37021310000939/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
638万円",愛媛県松山市北吉田町,106.65平方メートル (公簿) / 32.26坪,http://local.google.co.jp/maps?q=愛媛県松山市北吉田町,,一方 ( 南 6m 私道 間口9.9m ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",相談,3228201-0001796,仲介,https://www.homes.co.jp/tochi/b-32282010001796/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
200万円",愛媛県西条市三津屋,57.47平方メートル (公簿) / 17.38坪,http://local.google.co.jp/maps?q=愛媛県西条市三津屋,,一方 ( 北 1.8m 公道 ),非線引区域,宅地,商業地域,-,所有権,不要,"古家あり 

",相談,0134421-0000070,専任媒介★,https://www.homes.co.jp/tochi/b-1344210000070/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
710万円",愛媛県松山市和泉北1丁目,105平方メートル (公簿) / 31.76坪,http://local.google.co.jp/maps?q=愛媛県松山市和泉北1丁目,,接道なし ( 西 2m 公道 間口7m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0120166-0005739,仲介,https://www.homes.co.jp/tochi/b-1201660005739/,株式会社日本エイジェント　お部屋さがし物語　道後 愛大前店,愛媛県松山市道後樋又３番３２号,1,画像あり
"
250万円",愛媛県西条市飯岡,184.56平方メートル (公簿) / 55.82坪,http://local.google.co.jp/maps?q=愛媛県西条市飯岡,,一方 ( 北 11m 公道 間口22m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0134421-0000034,仲介,https://www.homes.co.jp/tochi/b-1344210000034/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
980万円",愛媛県松山市三町2丁目,133.22平方メートル / 40.29坪,http://local.google.co.jp/maps?q=愛媛県松山市三町2丁目,,角地 ( 南 4m 公道 間口16.6m ) ( 東 3.3m 公道 間口15.6m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3220107-0000739,専任媒介,https://www.homes.co.jp/tochi/b-32201070000739/,株式会社リビング椿,愛媛県松山市東石井６丁目6番44号,1,画像あり
"
213.8万円",愛媛県西条市早川,353.44平方メートル (公簿) / 106.91坪,http://local.google.co.jp/maps?q=愛媛県西条市早川,,一方 ( 北 4m 私道 間口21m ),都市計画区域外,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0134421-0000696,専任媒介★,https://www.homes.co.jp/tochi/b-1344210000696/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
790.5万円",愛媛県四国中央市土居町土居244-2,314.35平方メートル / 95.09坪,http://local.google.co.jp/maps?q=愛媛県四国中央市土居町土居244-2,,一方 ( 北 3.3m 公道 間口16m ),非線引区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",即時,3220359-0000016,仲介,https://www.homes.co.jp/tochi/b-32203590000016/,田中不動産,愛媛県新居浜市坂井町３丁目14-17,1,画像あり
"
757万円",愛媛県新居浜市船木,250.52平方メートル / 75.78坪,http://local.google.co.jp/maps?q=愛媛県新居浜市船木,,角地 ( 東 6m 公道 ) ( 北 ),非線引区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,3220119-0000060,仲介,https://www.homes.co.jp/tochi/b-32201190000060/,有限会社クリーン不動産,愛媛県新居浜市庄内町６丁目11番30号,1,画像あり
"
695万円",愛媛県西条市新市,362.8平方メートル / 109.74坪,http://local.google.co.jp/maps?q=愛媛県西条市新市,,-,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0000837,一般媒介,https://www.homes.co.jp/tochi/b-32201220000837/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
300万円",愛媛県西条市福武甲,349.59平方メートル / 105.75坪,http://local.google.co.jp/maps?q=愛媛県西条市福武甲,,-,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0000572,一般媒介,https://www.homes.co.jp/tochi/b-32201220000572/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
390万円",愛媛県西条市楠,323.63平方メートル / 97.89坪,http://local.google.co.jp/maps?q=愛媛県西条市楠,,( 東 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0000871,専任媒介,https://www.homes.co.jp/tochi/b-32201220000871/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
783万円",愛媛県西条市飯岡,216平方メートル / 65.34坪,http://local.google.co.jp/maps?q=愛媛県西条市飯岡,,( 北 公道 ),非線引区域,宅地,-,-,所有権,不要,"古家あり 

",相談,3220122-0000981,仲介,https://www.homes.co.jp/tochi/b-32201220000981/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
320万円",愛媛県西条市氷見甲,353.95平方メートル / 107.06坪,http://local.google.co.jp/maps?q=愛媛県西条市氷見甲,,( 南 4.2m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0000609,仲介,https://www.homes.co.jp/tochi/b-32201220000609/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
650万円",愛媛県松山市堀江町115-10,157.59平方メートル / 47.67坪,http://local.google.co.jp/maps?q=愛媛県松山市堀江町115-10,,一方 ( 南東 4m 公道 間口8m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220124-0000180,仲介,https://www.homes.co.jp/tochi/b-32201240000180/,不動産センター株式会社,愛媛県松山市枝松５丁目7-13,1,画像あり
"
780万円",愛媛県新居浜市坂井町3丁目,190.87平方メートル / 57.73坪,http://local.google.co.jp/maps?q=愛媛県新居浜市坂井町3丁目,,( 南 2.4m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220266-0000457,仲介,https://www.homes.co.jp/tochi/b-32202660000457/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
617.2万円",愛媛県松山市中西内501番1,204.06平方メートル / 61.72坪,http://local.google.co.jp/maps?q=愛媛県松山市中西内501番1,,( 北 3.2m 公道 間口12.5m ) ( 西 3m 公道 間口14.9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220342-0000018,一般媒介,https://www.homes.co.jp/tochi/b-32203420000018/,株式会社三福売買ステーション,愛媛県松山市本町５丁目5-6,1,画像あり
"
450万円",愛媛県西条市喜多台,175.29平方メートル / 53.02坪,http://local.google.co.jp/maps?q=愛媛県西条市喜多台,,( 北東 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220266-0000231,仲介,https://www.homes.co.jp/tochi/b-32202660000231/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
200万円",愛媛県西条市飯岡,165.4平方メートル / 50.03坪,http://local.google.co.jp/maps?q=愛媛県西条市飯岡,,( 北 6m 公道 ),非線引区域,宅地,-,-,その他,不要,"古家あり 

",相談,3220122-0000958,専任媒介,https://www.homes.co.jp/tochi/b-32201220000958/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
300万円",愛媛県西条市丹原町田滝,502.45平方メートル / 151.99坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町田滝,,( 西 公道 ) ( 1m 間口5m ),都市計画区域外,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220266-0000035,仲介,https://www.homes.co.jp/tochi/b-32202660000035/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
580万円",愛媛県松山市森松町,105.78平方メートル / 31.99坪,http://local.google.co.jp/maps?q=愛媛県松山市森松町,,一方 ( 北 3.5m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220124-0000093,仲介,https://www.homes.co.jp/tochi/b-32201240000093/,不動産センター株式会社,愛媛県松山市枝松５丁目7-13,1,画像あり
"
780万円",愛媛県今治市鯉池町1丁目,139.12平方メートル / 42.08坪,http://local.google.co.jp/maps?q=愛媛県今治市鯉池町1丁目,,角地 ( 北 4.5m 公道 ) ( 西 4m 私道 位置指定 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3702131-0000938,一般媒介,https://www.homes.co.jp/tochi/b-37021310000938/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
580万円",愛媛県松山市松ノ木1丁目2824-2,99.7平方メートル / 30.15坪,http://local.google.co.jp/maps?q=愛媛県松山市松ノ木1丁目2824-2,,( 東 公道 間口8.9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220342-0000007,一般媒介,https://www.homes.co.jp/tochi/b-32203420000007/,株式会社三福売買ステーション,愛媛県松山市本町５丁目5-6,1,画像あり
"
750万円",愛媛県今治市古谷,538.91平方メートル / 163.02坪,http://local.google.co.jp/maps?q=愛媛県今治市古谷,,一方 ( 西 4.4m 公道 ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001162,一般媒介★,https://www.homes.co.jp/tochi/b-37021310001162/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
210万円",愛媛県新居浜市垣生5丁目,172.65平方メートル / 52.22坪,http://local.google.co.jp/maps?q=愛媛県新居浜市垣生5丁目,,( 西 3.5m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",即時,3220118-0000912,専任媒介,https://www.homes.co.jp/tochi/b-32201180000912/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
750万円",愛媛県今治市大西町紺原,242平方メートル / 73.2坪,http://local.google.co.jp/maps?q=愛媛県今治市大西町紺原,,一方 ( 西 16.2m 公道 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3702131-0001307,一般媒介,https://www.homes.co.jp/tochi/b-37021310001307/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
250万円",愛媛県新居浜市黒島2丁目,166.53平方メートル / 50.37坪,http://local.google.co.jp/maps?q=愛媛県新居浜市黒島2丁目,,( 北東 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220118-0000916,専任媒介,https://www.homes.co.jp/tochi/b-32201180000916/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
750万円",愛媛県今治市石橋町1丁目,167平方メートル / 50.51坪,http://local.google.co.jp/maps?q=愛媛県今治市石橋町1丁目,,一方 ( 南東 4m 私道 位置指定 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり更地引渡可 

",即時,3702131-0000897,一般媒介,https://www.homes.co.jp/tochi/b-37021310000897/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
830万円",愛媛県松山市立花4丁目,161.18平方メートル (公簿) / 48.75坪,http://local.google.co.jp/maps?q=愛媛県松山市立花4丁目,,三方 ( 南東 2.4m 公道 間口10.3m ) ( 北東 2m 私道 間口14.6m ) ( 南西 2m 私道 間口16.2m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3228201-0000233,仲介,https://www.homes.co.jp/tochi/b-32282010000233/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
925万円",愛媛県松山市住吉2丁目,407.43平方メートル (公簿) / 123.24坪,http://local.google.co.jp/maps?q=愛媛県松山市住吉2丁目,,一方 ( 南 3.5m 公道 間口7m ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,3228201-0001622,仲介,https://www.homes.co.jp/tochi/b-32282010001622/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
720万円",愛媛県西条市朔日市,208.77平方メートル (実測) / 63.15坪,http://local.google.co.jp/maps?q=愛媛県西条市朔日市,,一方 ( 北 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000824,仲介,https://www.homes.co.jp/tochi/b-1344210000824/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
920万円",愛媛県松山市中村4丁目,108.63平方メートル (公簿) / 32.86坪,http://local.google.co.jp/maps?q=愛媛県松山市中村4丁目,,一方 ( 北 3m 公道 間口7.7m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3228201-0000352,一般媒介,https://www.homes.co.jp/tochi/b-32282010000352/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
768万円",愛媛県新居浜市大生院,338.5平方メートル (公簿) / 102.39坪,http://local.google.co.jp/maps?q=愛媛県新居浜市大生院,,角地 ( 北東 ) ( 北西 ),非線引区域,宅地,田園住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000677,仲介,https://www.homes.co.jp/tochi/b-1344210000677/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
250万円",愛媛県西条市丹原町石経,158.09平方メートル / 47.82坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町石経,,一方 ( 北 6.4m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702182-0000024,一般媒介★,https://www.homes.co.jp/tochi/b-37021820000024/,株式会社愛媛総合センター　イエステーション西条店,愛媛県西条市大町706-9,1,画像あり
"
670万円",愛媛県西条市三芳,738.77平方メートル (公簿) / 223.47坪,http://local.google.co.jp/maps?q=愛媛県西条市三芳,,一方 ( 西 4m 公道 ),非線引区域,宅地,田園住居地域,-,所有権,不要,"古家あり 

",相談,0134421-0000757,専任媒介★,https://www.homes.co.jp/tochi/b-1344210000757/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
150万円",愛媛県新居浜市山根町,141.9平方メートル / 42.92坪,http://local.google.co.jp/maps?q=愛媛県新居浜市山根町,,一方 ( 南 4.3m 公道 ),非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702190-0000050,売主★,https://www.homes.co.jp/tochi/b-37021900000050/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
700万円",愛媛県西条市安知生,410.13平方メートル / 124.06坪,http://local.google.co.jp/maps?q=愛媛県西条市安知生,,一方 ( 南 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0134421-0000182,仲介,https://www.homes.co.jp/tochi/b-1344210000182/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
350万円",愛媛県西条市喜多川,166.38平方メートル / 50.32坪,http://local.google.co.jp/maps?q=愛媛県西条市喜多川,,-,非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220122-0001362,一般媒介,https://www.homes.co.jp/tochi/b-32201220001362/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
720万円",愛媛県松山市築山町10-9,78.62平方メートル / 23.78坪,http://local.google.co.jp/maps?q=愛媛県松山市築山町10-9,,一方 ( 南 3.2m 公道 間口7m ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3220148-0000020,仲介,https://www.homes.co.jp/tochi/b-32201480000020/,アースハウジング株式会社,愛媛県松山市松末１丁目4-10,1,画像なし
"
360万円",愛媛県新居浜市松神子2丁目,297.52平方メートル / 89.99坪,http://local.google.co.jp/maps?q=愛媛県新居浜市松神子2丁目,,( 東 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220118-0001147,専任媒介,https://www.homes.co.jp/tochi/b-32201180001147/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
940万円",愛媛県松山市新石手,104.54平方メートル (公簿) / 31.62坪,http://local.google.co.jp/maps?q=愛媛県松山市新石手,,一方 ( 西 4m 私道 ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,3220109-0000383,専任媒介,https://www.homes.co.jp/tochi/b-32201090000383/,株式会社C-next不動産,愛媛県松山市勝山町２丁目15番地4　喜安ビル2F,1,画像あり
"
350万円",愛媛県新居浜市田の上1丁目,99.83平方メートル / 30.19坪,http://local.google.co.jp/maps?q=愛媛県新居浜市田の上1丁目,,( 南 16m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220118-0000914,一般媒介,https://www.homes.co.jp/tochi/b-32201180000914/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
650万円",愛媛県新居浜市中村3丁目,454平方メートル / 137.33坪,http://local.google.co.jp/maps?q=愛媛県新居浜市中村3丁目,,一方 ( 東 3.5m 公道 間口4m ),非線引区域,雑種地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,3220368-0000007,専任媒介,https://www.homes.co.jp/tochi/b-32203680000007/,株式会社エヒメ不動産,愛媛県新居浜市西原町１丁目4-38,1,画像あり
"
750万円",愛媛県西条市神拝乙,165.45平方メートル / 50.04坪,http://local.google.co.jp/maps?q=愛媛県西条市神拝乙,,( 東 4m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220122-0001002,仲介,https://www.homes.co.jp/tochi/b-32201220001002/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
